OTU_ID,April_150m_DNA,July_DCM_DNA,April_890m_DNA,Oct_DCM_DNA,Oct_150m_DNA,July_150m_DNA,April_150m_cDNA,July_150m_cDNA,Jan_DCM_DNA,Jan_150m_DNA,April_CAT_DNA,April_5m_DNA,July_POLA_DNA,July_CAT_DNA,July_5m_DNA,April_5m_cDNA,July_CAT_cDNA,July_5m_cDNA,Oct_CAT_DNA,April_CAT_cDNA,Oct_POLA_DNA,Oct_5m_DNA,Oct_CAT_cDNA,Oct_5m_cDNA,Jan_CAT_DNA,Jan_5m_DNA,Jan_POLA_DNA,Jan_5m_cDNA,April_DCM_DNA,Jan_CAT_cDNA,July_DCM_cDNA,April_DCM_cDNA,Oct_150m_cDNA,Jan_DCM_cDNA,Jan_150m_cDNA,April_POLA_cDNA,July_POLA_cDNA,April_POLA_DNA,Oct_POLA_cDNA,Jan_POLA_cDNA,July_890m_DNA,July_890m_cDNA,Oct_DCM_cDNA,Jan_890m_DNA,Jan_890m_cDNA,Oct_890m_DNA,Oct_890m_cDNA,April_890m_cDNA,taxonomy
New.CleanUp.ReferenceOTU5945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Haptophyta; __Prymnesiophyceae; __Prymnesiales
New.CleanUp.ReferenceOTU5953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
New.CleanUp.ReferenceOTU5954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Alveolata; __Protalveolata; __Syndiniales; __Syndiniales Group I; __
New.CleanUp.ReferenceOTU5956,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Alveolata; __Ciliophora; __Spirotrichea; __Oligotrichia; __uncultured
New.CleanUp.ReferenceOTU5958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Stramenopiles; __MAST-3; __; __; __
New.CleanUp.ReferenceOTU5966,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Alveolata; __Dinoflagellata; __Dinophyceae; __Gymnodiniphycidae
New.CleanUp.ReferenceOTU5971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,22,4,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,Eukaryota; __Rhizaria; __Cercozoa; __Thecofilosea; __Cryomonadida
New.CleanUp.ReferenceOTU5976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Alveolata; __Ciliophora; __Spirotrichea; __Oligotrichia; __uncultured
New.CleanUp.ReferenceOTU5984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Haptophyta; __Prymnesiophyceae; __Prymnesiales; __Chrysochromulina; __
New.CleanUp.ReferenceOTU5987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Haptophyta; __Prymnesiophyceae; __Prymnesiales
New.CleanUp.ReferenceOTU5988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Stramenopiles; __Pelagophyceae; __Pelagomonadales; __Aureococcus; __
New.CleanUp.ReferenceOTU5994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
New.CleanUp.ReferenceOTU5996,0,0,0,0,0,0,0,10,0,0,0,0,4,0,0,14,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Unassigned
New.CleanUp.ReferenceOTU5998,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Alveolata; __Dinoflagellata; __Dinophyceae; __Peridiniphycidae; __Protoperidinium
New.CleanUp.ReferenceOTU5999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Rhizaria; __Cercozoa; __Thecofilosea; __Ebriacea; __Ebria
New.CleanUp.ReferenceOTU6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Metazoa; __Arthropoda; __Maxillopoda; __; __
New.CleanUp.ReferenceOTU6003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Metazoa; __Arthropoda; __Maxillopoda; __; __
New.CleanUp.ReferenceOTU6004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Alveolata; __Dinoflagellata; __Dinophyceae
New.CleanUp.ReferenceOTU6009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
New.CleanUp.ReferenceOTU6011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Alveolata; __Protalveolata; __Syndiniales; __Syndiniales Group I; __
New.CleanUp.ReferenceOTU6014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Alveolata; __Ciliophora; __Heterotrichea; __Peritromus; __
New.CleanUp.ReferenceOTU6016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Rhizaria; __Radiolaria; __Polycystinea; __Spumellaria; __C1-E045
New.CleanUp.ReferenceOTU6017,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Rhizaria; __Radiolaria; __Polycystinea; __Spumellaria; __C1-E045
New.CleanUp.ReferenceOTU6020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Eukaryota; __Haptophyta; __Prymnesiophyceae; __Prymnesiales
New.CleanUp.ReferenceOTU6024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Eukaryota; __Haptophyta; __Prymnesiophyceae
New.CleanUp.ReferenceOTU6026,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,2,0,0,0,0,0,1,Eukaryota; __Alveolata; __Ciliophora; __Conthreep; __Oligohymenophorea; __uncultured
New.CleanUp.ReferenceOTU6027,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
New.CleanUp.ReferenceOTU6029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Eukaryota; __Haptophyta; __Prymnesiophyceae
New.CleanUp.ReferenceOTU6030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Alveolata; __Ciliophora; __Spirotrichea; __Oligotrichia; __Laboea
New.CleanUp.ReferenceOTU6031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
New.CleanUp.ReferenceOTU6032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Alveolata; __Ciliophora; __Spirotrichea; __Oligotrichia; __Strombidium
New.CleanUp.ReferenceOTU6033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Metazoa; __Cnidaria; __Hydrozoa; __; __
New.CleanUp.ReferenceOTU6034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
New.CleanUp.ReferenceOTU6036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
New.CleanUp.ReferenceOTU6037,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Alveolata; __Ciliophora; __Spirotrichea; __Oligotrichia; __uncultured
New.CleanUp.ReferenceOTU6038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
New.CleanUp.ReferenceOTU6040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Metazoa; __Arthropoda; __Maxillopoda; __; __
New.CleanUp.ReferenceOTU6042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Stramenopiles; __MAST-3; __; __; __
New.CleanUp.ReferenceOTU6046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Eukaryota; __Alveolata; __Protalveolata; __Syndiniales; __Syndiniales Group II; __
New.CleanUp.ReferenceOTU6051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
New.CleanUp.ReferenceOTU6054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Alveolata; __Dinoflagellata; __Dinophyceae; __Gymnodiniphycidae
New.CleanUp.ReferenceOTU6057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Rhizaria; __Radiolaria; __Acantharia; __Arthracanthida
New.CleanUp.ReferenceOTU6058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Stramenopiles; __MAST-3; __; __; __
New.CleanUp.ReferenceOTU6062,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Alveolata
New.CleanUp.ReferenceOTU6069,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Alveolata; __Dinoflagellata; __Dinophyceae
New.CleanUp.ReferenceOTU6072,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Alveolata; __Dinoflagellata; __Dinophyceae; __Gymnodiniphycidae; __Gyrodinium
New.CleanUp.ReferenceOTU6075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Alveolata; __Ciliophora; __Spirotrichea; __Hypotrichia
New.CleanUp.ReferenceOTU6080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
New.CleanUp.ReferenceOTU6083,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Alveolata; __Dinoflagellata; __Dinophyceae; __Gymnodiniphycidae
New.CleanUp.ReferenceOTU6090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Haptophyta; __Prymnesiophyceae; __Prymnesiales; __Chrysochromulina; __
New.CleanUp.ReferenceOTU6092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Haptophyta; __Prymnesiophyceae
New.CleanUp.ReferenceOTU6098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Stramenopiles; __Pelagophyceae; __Pelagomonadales; __Aureococcus; __
New.CleanUp.ReferenceOTU6107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Stramenopiles; __MAST-3; __; __; __
New.CleanUp.ReferenceOTU6109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Metazoa; __Arthropoda; __Maxillopoda; __; __
New.CleanUp.ReferenceOTU6112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Metazoa; __Arthropoda; __Maxillopoda; __; __
New.CleanUp.ReferenceOTU6113,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Haptophyta; __Prymnesiophyceae; __Prymnesiales
New.CleanUp.ReferenceOTU6114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Haptophyta; __Prymnesiophyceae; __Prymnesiales
New.CleanUp.ReferenceOTU6120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Haptophyta; __Prymnesiophyceae; __Prymnesiales; __Chrysochromulina; __
New.CleanUp.ReferenceOTU6126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Alveolata; __Dinoflagellata; __Dinophyceae; __Gymnodiniphycidae
New.CleanUp.ReferenceOTU6134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
New.CleanUp.ReferenceOTU6137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,Eukaryota; __Cryptophyceae; __Goniomonas; __; __; __
New.CleanUp.ReferenceOTU6138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Chloroplastida; __Mamiellophyceae; __Ostreococcus; __; __
New.CleanUp.ReferenceOTU6139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Stramenopiles; __Diatomea; __Bacillariophytina; __Mediophyceae
New.CleanUp.ReferenceOTU6141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,Eukaryota; __Metazoa; __Cnidaria; __Hydrozoa; __; __
New.CleanUp.ReferenceOTU6145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Metazoa; __Arthropoda; __Maxillopoda; __; __
New.CleanUp.ReferenceOTU6146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Metazoa; __Arthropoda; __Maxillopoda; __; __
New.CleanUp.ReferenceOTU6150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,Eukaryota; __Alveolata; __Dinoflagellata; __Dinophyceae
New.CleanUp.ReferenceOTU6159,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Metazoa; __Arthropoda; __Maxillopoda; __; __
New.CleanUp.ReferenceOTU6160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,Unassigned
New.CleanUp.ReferenceOTU6163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Haptophyta; __Prymnesiophyceae; __Prymnesiales; __Imantonia; __
New.CleanUp.ReferenceOTU6165,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
New.CleanUp.ReferenceOTU6171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Alveolata
New.CleanUp.ReferenceOTU6176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Metazoa; __Arthropoda; __Maxillopoda; __; __
New.CleanUp.ReferenceOTU6180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Metazoa; __Arthropoda; __Maxillopoda; __; __
New.CleanUp.ReferenceOTU6181,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Rhizaria; __Cercozoa; __Thecofilosea; __Cryomonadida; __Protaspa
New.CleanUp.ReferenceOTU6182,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Rhizaria; __Cercozoa; __Thecofilosea; __Cryomonadida; __Protaspa
New.CleanUp.ReferenceOTU6190,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Rhizaria; __Radiolaria; __Acantharia; __Acantharea Group I; __
New.CleanUp.ReferenceOTU6194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Stramenopiles; __MAST-1; __MAST-1 D; __; __
New.CleanUp.ReferenceOTU6197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Centrohelida
New.CleanUp.ReferenceOTU6205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Metazoa; __Cnidaria; __Hydrozoa; __; __
New.CleanUp.ReferenceOTU6207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Alveolata; __Ciliophora; __Spirotrichea; __Oligotrichia; __uncultured
New.CleanUp.ReferenceOTU6215,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Metazoa; __Urochordata; __Appendicularia; __; __
New.CleanUp.ReferenceOTU6220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Stramenopiles; __MAST-3; __; __; __
New.CleanUp.ReferenceOTU6221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Alveolata; __Protalveolata; __Syndiniales; __Syndiniales Group III; __
New.CleanUp.ReferenceOTU6223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Stramenopiles; __Labyrinthulomycetes; __Thraustochytriaceae; __AB3F14RJ3E10; __
New.CleanUp.ReferenceOTU6225,0,0,0,0,0,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,2,Eukaryota; __Alveolata; __Ciliophora; __Conthreep; __Oligohymenophorea; __uncultured
New.CleanUp.ReferenceOTU6228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Alveolata; __Ciliophora; __Spirotrichea; __Oligotrichia; __uncultured
New.CleanUp.ReferenceOTU6229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
New.CleanUp.ReferenceOTU6233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Alveolata; __Dinoflagellata; __Dinophyceae; __Gymnodiniphycidae
New.CleanUp.ReferenceOTU6234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Stramenopiles; __MAST-3; __; __; __
